CLIENTE_NUMBER	FX_IDADE	CEP_GRUPO_RISCO	FX_RENDA	INDICADOR_RESTRITIVO	QTDE_CONSULTAS_CREDITO	RESPOSTA
2253	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
2254	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	3 ou mais	0
2255	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	1	0
2256	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	1	0
2257	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
2258	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	2	0
2259	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
2260	(1) <=24	(3) medio	(3) De 1500 a 2500	0	1	0
2261	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
2262	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	3 ou mais	1
2263	sem informacao	(5) altissimo	(1) nao informado	0	0	1
2264	(4) 40 a 45	(1) baissiximo	(5) 5001 a 7000	0	2	0
2265	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
2266	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
2267	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
2268	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	2	0
2269	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
2270	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	0	0
2271	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
2272	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	1	0
2273	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	2	0
2274	sem informacao	(5) altissimo	(1) nao informado	0	1	1
2275	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	2	0
2276	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	1
2277	sem informacao	(5) altissimo	(1) nao informado	0	3 ou mais	0
2278	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	0
2279	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	0	0
2280	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
2281	sem informacao	(3) medio	(3) De 1500 a 2500	0	0	1
2282	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	2	1
2283	sem informacao	(5) altissimo	(1) nao informado	0	1	1
2284	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
2285	(3) 35 a 39	(4) alto	(4) De 2501 a 5000	0	2	1
2286	(4) 40 a 45	(5) altissimo	(4) De 2501 a 5000	0	2	0
2287	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
2288	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2289	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	0	0
2290	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	1	0
2291	(1) <=24	(3) medio	(5) 5001 a 7000	0	1	0
2292	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
2293	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
2294	(5) >=46	(3) medio	(4) De 2501 a 5000	0	2	0
2295	(1) <=24	(4) alto	(4) De 2501 a 5000	0	3 ou mais	1
2296	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	1	0
2297	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	2	1
2298	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
2299	(5) >=46	(4) alto	(2) <1500	0	0	0
2300	(4) 40 a 45	(3) medio	(4) De 2501 a 5000	0	0	0
2301	(1) <=24	(3) medio	(4) De 2501 a 5000	0	0	1
2302	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
2303	(5) >=46	(3) medio	(4) De 2501 a 5000	0	2	0
2304	(5) >=46	(3) medio	(4) De 2501 a 5000	0	2	0
2305	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	0
2306	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	0	0
2307	(3) 35 a 39	(1) baissiximo	(5) 5001 a 7000	0	2	0
2308	sem informacao	(4) alto	(3) De 1500 a 2500	0	1	0
2309	(1) <=24	(5) altissimo	(1) nao informado	0	0	0
2310	(2) 25 a 34	(2) baixo	(6) >7000	0	1	0
2311	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	3 ou mais	0
2312	(5) >=46	(5) altissimo	(4) De 2501 a 5000	0	1	0
2313	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	0	0
2314	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
2315	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	1	0
2316	(4) 40 a 45	(3) medio	(4) De 2501 a 5000	0	0	0
2317	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2318	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
2319	(5) >=46	(3) medio	(4) De 2501 a 5000	0	2	0
2320	(3) 35 a 39	(1) baissiximo	(5) 5001 a 7000	0	2	0
2321	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	1	0
2322	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	3 ou mais	0
2323	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	0	0
2324	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
2325	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	0	0
2326	(1) <=24	(3) medio	(3) De 1500 a 2500	0	1	0
2327	(4) 40 a 45	(4) alto	(5) 5001 a 7000	0	2	0
2328	sem informacao	(4) alto	(4) De 2501 a 5000	0	0	0
2329	(5) >=46	(3) medio	(3) De 1500 a 2500	0	2	0
2330	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
2331	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
2332	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
2333	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
2334	(5) >=46	(2) baixo	(5) 5001 a 7000	0	0	0
2335	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	1	0
2336	(5) >=46	(4) alto	(5) 5001 a 7000	0	0	0
2337	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	1
2338	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	0	0
2339	(5) >=46	(1) baissiximo	(4) De 2501 a 5000	0	1	0
2340	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	1	0
2341	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	1	0
2342	(3) 35 a 39	(3) medio	(5) 5001 a 7000	0	0	0
2343	(5) >=46	(3) medio	(4) De 2501 a 5000	0	2	0
2344	(4) 40 a 45	(4) alto	(4) De 2501 a 5000	0	0	0
2345	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
2346	(1) <=24	(2) baixo	(5) 5001 a 7000	0	0	0
2347	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
2348	(5) >=46	(4) alto	(4) De 2501 a 5000	0	1	0
2349	(1) <=24	(3) medio	(4) De 2501 a 5000	0	0	0
2350	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
2351	(4) 40 a 45	(5) altissimo	(3) De 1500 a 2500	0	3 ou mais	1
2352	(2) 25 a 34	(2) baixo	(6) >7000	0	0	0
2353	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	1
2354	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	1	0
2355	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	0
2356	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
2357	(4) 40 a 45	(4) alto	(4) De 2501 a 5000	0	0	0
2358	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	0	0
2359	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
2360	(5) >=46	(3) medio	(4) De 2501 a 5000	0	2	0
2361	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
2362	(5) >=46	(4) alto	(3) De 1500 a 2500	0	2	0
2363	(5) >=46	(1) baissiximo	(5) 5001 a 7000	1	1	0
2364	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	1	3 ou mais	0
2365	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	2	0
2366	(5) >=46	(2) baixo	(6) >7000	0	2	0
2367	sem informacao	(3) medio	(3) De 1500 a 2500	1	1	1
2368	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	0	0
2369	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
2370	sem informacao	(5) altissimo	(1) nao informado	0	0	1
2371	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
2372	(1) <=24	(3) medio	(4) De 2501 a 5000	0	0	0
2373	(1) <=24	(3) medio	(3) De 1500 a 2500	0	2	0
2374	(2) 25 a 34	(1) baissiximo	(6) >7000	0	2	0
2375	(1) <=24	(4) alto	(4) De 2501 a 5000	0	0	0
2376	(5) >=46	(1) baissiximo	(6) >7000	1	0	0
2377	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	1	0
2378	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2379	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	3 ou mais	1
2380	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	1	0
2381	(5) >=46	(5) altissimo	(3) De 1500 a 2500	0	0	1
2382	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
2383	(5) >=46	(1) baissiximo	(3) De 1500 a 2500	0	0	0
2384	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
2385	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
2386	(5) >=46	(3) medio	(5) 5001 a 7000	0	1	1
2387	(1) <=24	(3) medio	(4) De 2501 a 5000	0	1	0
2388	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	1	0
2389	(1) <=24	(1) baissiximo	(5) 5001 a 7000	0	0	1
2390	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	0	1
2391	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	2	1
2392	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
2393	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
2394	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
2395	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	0	0
2396	sem informacao	(5) altissimo	(1) nao informado	0	0	1
2397	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
2398	(4) 40 a 45	(1) baissiximo	(5) 5001 a 7000	0	0	0
2399	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	2	1
2400	(3) 35 a 39	(1) baissiximo	(4) De 2501 a 5000	0	1	0
2401	(5) >=46	(5) altissimo	(4) De 2501 a 5000	0	0	0
2402	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	1	0
2403	(2) 25 a 34	(5) altissimo	(4) De 2501 a 5000	0	0	0
2404	(5) >=46	(4) alto	(4) De 2501 a 5000	0	2	1
2405	(4) 40 a 45	(1) baissiximo	(4) De 2501 a 5000	0	0	0
2406	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2407	(2) 25 a 34	(4) alto	(5) 5001 a 7000	0	1	0
2408	(5) >=46	(5) altissimo	(3) De 1500 a 2500	0	1	0
2409	(4) 40 a 45	(4) alto	(4) De 2501 a 5000	0	1	0
2410	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	0	1
2411	(5) >=46	(1) baissiximo	(3) De 1500 a 2500	0	1	0
2412	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	1	0
2413	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
2414	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	0	0
2415	(5) >=46	(3) medio	(4) De 2501 a 5000	0	3 ou mais	1
2416	(1) <=24	(3) medio	(5) 5001 a 7000	0	2	1
2417	(5) >=46	(1) baissiximo	(4) De 2501 a 5000	0	2	0
2418	(3) 35 a 39	(3) medio	(5) 5001 a 7000	0	2	0
2419	(3) 35 a 39	(4) alto	(4) De 2501 a 5000	0	0	0
2420	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
2421	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	3 ou mais	0
2422	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
2423	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
2424	sem informacao	(3) medio	(4) De 2501 a 5000	0	0	0
2425	(2) 25 a 34	(4) alto	(2) <1500	0	0	0
2426	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	1	0
2427	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	1	0	0
2428	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
2429	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	2	1
2430	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	1
2431	(5) >=46	(4) alto	(5) 5001 a 7000	0	1	0
2432	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
2433	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	1	0
2434	(1) <=24	(3) medio	(5) 5001 a 7000	0	2	1
2435	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	0	0
2436	(5) >=46	(2) baixo	(5) 5001 a 7000	0	1	0
2437	(2) 25 a 34	(1) baissiximo	(6) >7000	0	0	0
2438	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
2439	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	1	0
2440	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	2	0
2441	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	2	0
2442	(5) >=46	(1) baissiximo	(6) >7000	0	2	0
2443	sem informacao	(5) altissimo	(3) De 1500 a 2500	0	0	0
2444	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	0	0
2445	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
2446	(5) >=46	(1) baissiximo	(6) >7000	0	2	0
2447	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	2	0
2448	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	2	0
2449	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	1	0
2450	(5) >=46	(5) altissimo	(4) De 2501 a 5000	0	0	0
2451	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	0
2452	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
2453	(3) 35 a 39	(2) baixo	(6) >7000	0	1	0
2454	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	0	0
2455	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	3 ou mais	0
2456	(2) 25 a 34	(1) baissiximo	(4) De 2501 a 5000	0	2	0
2457	(2) 25 a 34	(4) alto	(5) 5001 a 7000	0	0	0
2458	(5) >=46	(1) baissiximo	(6) >7000	0	2	0
2459	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	0	0
2460	(1) <=24	(1) baissiximo	(5) 5001 a 7000	0	1	0
2461	sem informacao	(2) baixo	(5) 5001 a 7000	0	1	0
2462	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	3 ou mais	0
2463	(5) >=46	(3) medio	(4) De 2501 a 5000	1	1	0
2464	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
2465	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
2466	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
2467	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	0	0
2468	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
2469	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
2470	(5) >=46	(2) baixo	(6) >7000	0	2	1
2471	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	0	0
2472	(2) 25 a 34	(1) baissiximo	(6) >7000	0	3 ou mais	0
2473	(5) >=46	(2) baixo	(6) >7000	0	0	0
2474	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	0
2475	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	1	0
2476	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
2477	(5) >=46	(1) baissiximo	(4) De 2501 a 5000	0	1	0
2478	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	0	0
2479	(5) >=46	(5) altissimo	(3) De 1500 a 2500	0	1	1
2480	(5) >=46	(5) altissimo	(4) De 2501 a 5000	0	1	0
2481	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	1	0
2482	(5) >=46	(4) alto	(6) >7000	0	0	0
2483	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
2484	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	2	0
2485	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
2486	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2487	sem informacao	(5) altissimo	(1) nao informado	0	0	1
2488	(5) >=46	(2) baixo	(6) >7000	0	1	0
2489	sem informacao	(5) altissimo	(1) nao informado	0	0	1
2490	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
2491	(1) <=24	(3) medio	(4) De 2501 a 5000	1	1	0
2492	(5) >=46	(4) alto	(4) De 2501 a 5000	0	1	0
2493	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
2494	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	1	0	0
2495	(2) 25 a 34	(2) baixo	(6) >7000	0	0	0
2496	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
2497	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
2498	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
2499	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
2500	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
2501	sem informacao	(5) altissimo	(1) nao informado	0	0	1
2502	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2503	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
2504	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
2505	(5) >=46	(2) baixo	(4) De 2501 a 5000	1	0	0
2506	(5) >=46	(1) baissiximo	(4) De 2501 a 5000	0	1	1
2507	(1) <=24	(3) medio	(4) De 2501 a 5000	0	0	0
2508	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2509	(4) 40 a 45	(3) medio	(4) De 2501 a 5000	0	1	1
2510	(5) >=46	(1) baissiximo	(6) >7000	0	2	0
2511	(5) >=46	(1) baissiximo	(6) >7000	0	2	0
2512	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	0	0
2513	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
2514	sem informacao	(1) baissiximo	(3) De 1500 a 2500	0	0	0
2515	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	1
2516	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	0	0
2517	(5) >=46	(5) altissimo	(3) De 1500 a 2500	0	3 ou mais	1
2518	(5) >=46	(4) alto	(6) >7000	0	1	0
2519	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	1
2520	sem informacao	(4) alto	(3) De 1500 a 2500	0	0	1
2521	(3) 35 a 39	(2) baixo	(6) >7000	0	0	0
2522	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
2523	(2) 25 a 34	(1) baissiximo	(6) >7000	0	2	0
2524	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	1	1
2525	(2) 25 a 34	(4) alto	(5) 5001 a 7000	0	1	0
2526	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
2527	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2528	(3) 35 a 39	(4) alto	(5) 5001 a 7000	0	0	0
2529	(3) 35 a 39	(4) alto	(4) De 2501 a 5000	0	3 ou mais	0
2530	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	0	0
2531	(5) >=46	(3) medio	(3) De 1500 a 2500	0	1	0
2532	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	1
2533	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	0	1	0
2534	sem informacao	(5) altissimo	(1) nao informado	0	1	0
2535	(1) <=24	(2) baixo	(4) De 2501 a 5000	0	0	0
2536	(1) <=24	(3) medio	(5) 5001 a 7000	0	0	0
2537	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	1
2538	(4) 40 a 45	(1) baissiximo	(5) 5001 a 7000	0	1	0
2539	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	0
2540	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
2541	(2) 25 a 34	(2) baixo	(6) >7000	0	1	0
2542	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	2	0
2543	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
2544	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
2545	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	0	0
2546	(5) >=46	(4) alto	(6) >7000	0	1	0
2547	(5) >=46	(4) alto	(4) De 2501 a 5000	0	1	0
2548	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
2549	(1) <=24	(3) medio	(5) 5001 a 7000	0	1	1
2550	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	1
2551	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	2	0
2552	(2) 25 a 34	(4) alto	(5) 5001 a 7000	0	0	0
2553	sem informacao	(4) alto	(3) De 1500 a 2500	0	2	1
2554	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	0
2555	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	0	0
2556	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
2557	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
2558	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
2559	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	3 ou mais	0
2560	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2561	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
2562	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	0	0
2563	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
2564	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
2565	(4) 40 a 45	(4) alto	(5) 5001 a 7000	0	0	0
2566	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2567	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	0
2568	(1) <=24	(2) baixo	(5) 5001 a 7000	0	0	0
2569	(1) <=24	(4) alto	(5) 5001 a 7000	0	2	0
2570	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
2571	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	1	0
2572	(1) <=24	(2) baixo	(5) 5001 a 7000	0	0	0
2573	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	1	0
2574	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
2575	(5) >=46	(4) alto	(3) De 1500 a 2500	0	2	0
2576	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
2577	(5) >=46	(2) baixo	(5) 5001 a 7000	0	1	0
2578	sem informacao	(5) altissimo	(1) nao informado	0	1	0
2579	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	0	0
2580	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	0	0
2581	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	0
2582	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	1	0
2583	(1) <=24	(2) baixo	(4) De 2501 a 5000	0	0	1
2584	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	1	0
2585	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	1	0
2586	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	1	0
2587	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	0
2588	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	0	0
2589	(5) >=46	(2) baixo	(5) 5001 a 7000	0	1	0
2590	(3) 35 a 39	(1) baissiximo	(5) 5001 a 7000	0	0	0
2591	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
2592	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
2593	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
2594	(4) 40 a 45	(3) medio	(4) De 2501 a 5000	0	0	0
2595	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
2596	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
2597	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	0
2598	(4) 40 a 45	(5) altissimo	(3) De 1500 a 2500	0	1	1
2599	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	0	0	1
2600	(5) >=46	(3) medio	(4) De 2501 a 5000	0	2	0
2601	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
2602	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	1
2603	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	0	1	0
2604	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
2605	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	0	0
2606	(3) 35 a 39	(1) baissiximo	(5) 5001 a 7000	1	1	0
2607	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2608	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
2609	(2) 25 a 34	(3) medio	(6) >7000	0	1	0
2610	(1) <=24	(4) alto	(3) De 1500 a 2500	0	0	1
2611	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
2612	(5) >=46	(3) medio	(3) De 1500 a 2500	0	2	1
2613	(4) 40 a 45	(3) medio	(4) De 2501 a 5000	0	2	0
2614	(4) 40 a 45	(3) medio	(4) De 2501 a 5000	0	0	0
2615	sem informacao	(5) altissimo	(1) nao informado	0	0	0
2616	sem informacao	(5) altissimo	(1) nao informado	0	0	1
2617	(5) >=46	(3) medio	(4) De 2501 a 5000	1	1	0
2618	(5) >=46	(2) baixo	(6) >7000	0	1	0
2619	(1) <=24	(4) alto	(6) >7000	0	0	0
2620	(1) <=24	(5) altissimo	(3) De 1500 a 2500	0	3 ou mais	0
2621	sem informacao	(5) altissimo	(1) nao informado	0	0	1
2622	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
2623	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
2624	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	0
2625	(5) >=46	(2) baixo	(5) 5001 a 7000	0	3 ou mais	0
2626	(4) 40 a 45	(3) medio	(4) De 2501 a 5000	0	1	0
2627	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	1	0
2628	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
2629	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	0	0
2630	(5) >=46	(4) alto	(4) De 2501 a 5000	0	1	0
2631	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	0	0
2632	(1) <=24	(3) medio	(4) De 2501 a 5000	0	0	0
2633	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	0	1
2634	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
2635	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	2	0
